file_name,mem_usage_mb,peak_mem_mb,avg_mem_overall_mb,time_ms
153.pnml,28.90,2.21,1.17,66.51
1540.pnml,106.23,22.13,11.65,654.59
1541.pnml,106.28,22.15,11.66,658.14
1542.pnml,106.35,22.16,11.66,673.96
1543.pnml,106.39,22.17,11.67,644.31
1544.pnml,106.44,22.19,11.68,671.71
1545.pnml,106.50,22.20,11.68,645.76
1546.pnml,106.54,22.21,11.69,648.30
1547.pnml,106.60,22.23,11.70,652.77
1548.pnml,106.65,22.24,11.71,664.43
1549.pnml,106.70,22.25,11.71,642.92
154.pnml,29.03,2.23,1.18,64.68
1550.pnml,106.74,22.27,11.72,649.52
1551.pnml,106.80,22.28,11.73,662.75
1552.pnml,106.86,22.29,11.74,668.05
1553.pnml,106.91,22.31,11.74,641.29
1554.pnml,106.96,22.32,11.75,640.77
1555.pnml,107.04,22.33,11.76,637.92
1556.pnml,107.06,22.35,11.77,652.46
1557.pnml,107.12,22.36,11.77,646.20
1558.pnml,107.16,22.37,11.78,674.03
1559.pnml,107.22,22.39,11.79,663.67
155.pnml,29.07,2.24,1.18,62.21
1560.pnml,107.28,22.40,11.79,633.84
1561.pnml,107.33,22.61,11.80,649.65
1562.pnml,107.39,22.62,11.81,656.02
1563.pnml,107.45,22.64,11.82,680.66
1564.pnml,107.51,22.65,11.82,677.72
1565.pnml,107.56,22.66,11.83,652.63
1566.pnml,107.62,22.68,11.84,666.18
1567.pnml,107.49,22.69,11.85,659.85
1568.pnml,107.73,22.70,11.85,644.42
1569.pnml,107.79,22.72,11.86,664.26
156.pnml,29.06,2.25,1.19,65.85
1570.pnml,107.84,22.73,11.87,661.26
1571.pnml,107.90,22.75,11.88,656.27
1572.pnml,107.96,22.76,11.88,654.15
1573.pnml,108.02,22.77,11.89,669.10
1574.pnml,108.07,22.79,11.90,653.52
1575.pnml,108.13,22.81,11.91,649.55
1576.pnml,108.18,22.82,11.92,661.86
1577.pnml,108.37,22.83,11.93,638.97
1578.pnml,108.30,22.85,11.93,672.17
1579.pnml,108.48,22.86,11.94,677.68
157.pnml,29.07,2.27,1.20,64.11
1580.pnml,108.30,22.87,11.95,653.59
1581.pnml,108.46,22.89,11.96,656.12
1582.pnml,108.52,22.90,11.96,646.77
1583.pnml,108.59,22.91,11.97,644.95
1584.pnml,107.64,22.93,11.98,661.29
1585.pnml,108.70,22.94,11.99,666.52
1586.pnml,108.76,22.95,11.99,678.73
1587.pnml,108.82,22.97,12.00,671.11
1588.pnml,108.86,22.98,12.01,664.74
1589.pnml,108.92,22.99,12.02,672.77
158.pnml,29.29,2.28,1.21,65.79
1590.pnml,108.98,23.01,12.02,678.73
1591.pnml,109.04,23.02,12.03,683.95
1592.pnml,109.09,23.03,12.04,664.69
1593.pnml,110.12,23.05,12.05,683.62
1594.pnml,110.17,23.06,12.05,666.99
1595.pnml,109.26,23.07,12.06,664.20
1596.pnml,109.32,23.09,12.07,656.11
1597.pnml,109.37,23.10,12.07,643.06
1598.pnml,110.47,23.11,12.08,661.62
1599.pnml,110.39,23.13,12.09,675.38
159.pnml,29.33,2.30,1.22,65.19
15.pnml,20.73,0.24,0.13,10.39
1600.pnml,109.54,23.14,12.10,664.69
1601.pnml,110.49,23.15,12.10,674.51
1602.pnml,109.66,23.17,12.11,657.95
1603.pnml,110.71,23.18,12.12,665.75
1604.pnml,110.75,23.19,12.13,677.14
1605.pnml,110.80,23.21,12.13,667.65
1606.pnml,110.83,23.22,12.14,706.95
1607.pnml,110.88,23.23,12.15,688.90
1608.pnml,110.94,23.25,12.16,703.81
1609.pnml,110.97,23.26,12.16,660.37
160.pnml,29.35,2.31,1.22,68.53
1610.pnml,111.04,23.27,12.17,668.22
1611.pnml,111.08,23.29,12.18,679.99
1612.pnml,111.12,23.30,12.18,675.15
1613.pnml,111.16,23.31,12.19,679.06
1614.pnml,111.33,23.33,12.20,669.31
1615.pnml,111.36,23.34,12.21,675.71
1616.pnml,111.54,23.35,12.21,679.83
1617.pnml,111.48,23.37,12.22,644.97
1618.pnml,111.51,23.38,12.23,663.95
1619.pnml,111.50,23.39,12.24,656.53
161.pnml,29.50,2.33,1.23,66.44
1620.pnml,111.54,23.41,12.24,675.78
1621.pnml,111.66,23.42,12.25,676.98
1622.pnml,111.69,23.43,12.26,673.13
1623.pnml,111.75,23.45,12.27,661.00
1624.pnml,110.89,23.46,12.27,648.70
1625.pnml,111.84,23.47,12.28,677.87
1626.pnml,111.93,23.49,12.29,719.60
1627.pnml,111.09,23.50,12.29,671.18
1628.pnml,112.11,23.51,12.30,688.93
1629.pnml,111.17,23.53,12.31,693.41
162.pnml,29.42,2.34,1.24,69.54
1630.pnml,111.17,23.54,12.32,689.54
1631.pnml,111.29,23.55,12.32,672.35
1632.pnml,111.34,23.57,12.33,704.37
1633.pnml,111.42,23.58,12.34,686.86
1634.pnml,111.46,23.59,12.35,675.64
1635.pnml,111.53,23.61,12.35,686.79
1636.pnml,111.58,23.62,12.36,686.74
1637.pnml,111.62,23.63,12.37,665.96
1638.pnml,111.61,23.64,12.38,694.07
1639.pnml,111.75,23.66,12.38,670.97
163.pnml,29.57,2.35,1.25,67.80
1640.pnml,111.94,23.67,12.39,673.29
1641.pnml,111.86,23.68,12.40,683.59
1642.pnml,111.90,23.70,12.41,675.68
1643.pnml,112.09,23.71,12.41,706.79
1644.pnml,112.03,23.72,12.42,689.04
1645.pnml,112.08,23.74,12.43,671.24
1646.pnml,111.93,23.75,12.43,701.84
1647.pnml,112.19,23.76,12.44,709.25
1648.pnml,112.25,23.78,12.45,697.57
1649.pnml,112.32,23.79,12.46,683.36
164.pnml,29.61,2.37,1.25,66.04
1650.pnml,112.36,23.80,12.46,685.09
1651.pnml,112.41,23.82,12.47,691.39
1652.pnml,112.49,23.83,12.48,697.56
1653.pnml,111.54,23.84,12.49,717.19
1654.pnml,112.59,23.86,12.49,683.26
1655.pnml,112.77,23.87,12.50,687.34
1656.pnml,112.70,23.88,12.51,720.60
1657.pnml,112.75,23.90,12.52,685.71
1658.pnml,112.81,23.91,12.52,697.67
1659.pnml,112.86,23.92,12.53,696.36
165.pnml,29.65,2.38,1.26,69.88
1660.pnml,112.74,23.94,12.54,713.69
1661.pnml,112.98,23.95,12.54,717.55
1662.pnml,113.04,23.96,12.55,714.41
1663.pnml,113.09,23.98,12.56,711.48
1664.pnml,113.16,23.99,12.57,692.90
1665.pnml,113.20,24.00,12.57,703.91
1666.pnml,113.26,24.02,12.58,723.01
1667.pnml,113.32,24.03,12.59,728.29
1668.pnml,113.38,24.04,12.60,701.79
1669.pnml,113.45,24.06,12.60,707.40
166.pnml,29.80,2.39,1.27,69.36
1670.pnml,113.47,24.07,12.61,720.93
1671.pnml,113.55,24.08,12.62,694.38
1672.pnml,113.61,24.10,12.63,705.98
1673.pnml,113.66,24.11,12.63,717.52
1674.pnml,113.72,24.12,12.64,720.49
1675.pnml,113.77,24.14,12.65,708.86
1676.pnml,113.96,24.15,12.66,692.72
1677.pnml,113.88,24.16,12.66,664.55
1678.pnml,113.95,24.18,12.67,722.98
1679.pnml,114.00,24.19,12.68,693.88
167.pnml,29.55,2.41,1.27,67.17
1680.pnml,114.07,24.20,12.68,715.77
1681.pnml,114.08,24.22,12.69,704.06
1682.pnml,114.17,24.23,12.70,715.39
1683.pnml,114.24,24.26,12.71,690.00
1684.pnml,114.09,24.27,12.71,667.57
1685.pnml,114.35,24.28,12.72,695.46
1686.pnml,114.39,24.30,12.73,715.55
1687.pnml,114.45,24.31,12.74,684.15
1688.pnml,114.50,24.32,12.74,730.69
1689.pnml,114.38,24.34,12.75,698.28
168.pnml,29.86,2.42,1.28,69.92
1690.pnml,114.62,24.35,12.76,731.19
1691.pnml,114.68,24.36,12.77,690.10
1692.pnml,114.73,24.38,12.77,674.11
1693.pnml,114.79,24.39,12.78,719.80
1694.pnml,114.86,24.40,12.79,715.95
1695.pnml,114.91,24.42,12.79,724.01
1696.pnml,114.97,24.43,12.80,709.71
1697.pnml,115.03,24.44,12.81,691.50
1698.pnml,115.09,24.46,12.82,682.86
1699.pnml,115.14,24.47,12.82,721.21
169.pnml,29.89,2.43,1.29,74.44
16.pnml,20.73,0.26,0.14,10.04
1700.pnml,115.20,24.48,12.83,748.49
1701.pnml,115.18,24.50,12.84,699.63
1702.pnml,115.31,24.51,12.85,724.81
1703.pnml,115.26,24.52,12.85,720.41
1704.pnml,115.42,24.54,12.86,690.84
1705.pnml,115.48,24.55,12.87,719.35
1706.pnml,115.53,24.56,12.88,721.81
1707.pnml,116.48,24.58,12.88,737.70
1708.pnml,115.64,24.59,12.89,720.30
1709.pnml,115.70,24.60,12.90,722.10
170.pnml,29.46,2.45,1.30,69.92
1710.pnml,116.84,24.66,12.94,723.73
1711.pnml,117.02,24.68,12.95,707.22
1712.pnml,117.07,24.69,12.95,700.99
1713.pnml,116.87,24.70,12.96,715.77
1714.pnml,117.16,24.72,12.97,708.39
1715.pnml,117.20,24.73,12.98,735.25
1716.pnml,117.23,24.74,12.98,720.10
1717.pnml,117.30,24.76,12.99,687.75
1718.pnml,117.23,24.77,13.00,695.51
1719.pnml,117.23,24.78,13.01,699.07
171.pnml,29.51,2.46,1.30,71.03
1720.pnml,117.40,24.80,13.01,749.82
1721.pnml,117.57,24.81,13.02,755.47
1722.pnml,116.42,24.82,13.03,725.08
1723.pnml,116.68,24.84,13.03,710.25
1724.pnml,116.68,24.85,13.04,711.95
1725.pnml,116.77,24.86,13.05,716.62
1726.pnml,116.82,24.88,13.06,743.04
1727.pnml,116.88,24.89,13.06,757.68
1728.pnml,116.94,24.90,13.07,716.03
1729.pnml,116.98,24.92,13.08,721.07
172.pnml,29.55,2.47,1.31,69.39
1730.pnml,116.94,24.93,13.09,739.13
1731.pnml,117.09,24.94,13.09,748.89
1732.pnml,117.13,24.96,13.10,737.94
1733.pnml,117.19,24.97,13.11,736.62
1734.pnml,117.24,24.98,13.12,748.30
1735.pnml,117.30,25.00,13.12,744.90
1736.pnml,117.34,25.01,13.13,715.97
1737.pnml,117.40,25.02,13.14,745.16
1738.pnml,117.44,25.04,13.14,726.04
1739.pnml,117.50,25.05,13.15,714.32
173.pnml,29.60,2.49,1.32,71.78
1740.pnml,117.55,25.06,13.16,737.51
1741.pnml,117.60,25.08,13.17,719.02
1742.pnml,117.66,25.09,13.17,735.04
1743.pnml,117.48,25.10,13.18,722.83
1744.pnml,117.88,25.12,13.19,718.09
1745.pnml,117.80,25.13,13.20,720.11
1746.pnml,117.87,25.14,13.20,720.70
1747.pnml,117.81,25.16,13.21,712.17
1748.pnml,117.80,25.17,13.22,752.57
1749.pnml,117.79,25.18,13.23,702.65
174.pnml,29.64,2.50,1.33,74.41
1750.pnml,118.06,25.20,13.23,702.74
1751.pnml,118.11,25.21,13.24,746.28
1752.pnml,117.95,25.22,13.25,755.31
1753.pnml,118.21,25.24,13.25,715.68
1754.pnml,118.27,25.25,13.26,751.78
1755.pnml,118.33,25.26,13.27,732.92
1756.pnml,118.32,25.27,13.28,726.02
1757.pnml,118.38,25.29,13.28,704.65
1758.pnml,118.51,25.30,13.29,751.75
1759.pnml,118.47,25.31,13.30,767.55
175.pnml,29.69,2.51,1.33,77.48
1760.pnml,118.53,25.33,13.31,708.34
1761.pnml,118.68,25.34,13.31,751.31
1762.pnml,118.73,25.35,13.32,744.16
1763.pnml,118.91,25.37,13.33,736.34
1764.pnml,118.85,25.38,13.34,757.93
1765.pnml,118.89,25.39,13.34,754.62
1766.pnml,118.84,25.41,13.35,748.54
1767.pnml,119.02,25.42,13.36,738.59
1768.pnml,119.07,25.43,13.36,753.73
1769.pnml,119.09,25.45,13.37,734.17
176.pnml,29.74,2.53,1.34,71.18
1770.pnml,119.18,25.46,13.38,720.70
1771.pnml,119.20,25.47,13.39,757.21
1772.pnml,119.29,25.49,13.39,759.32
1773.pnml,119.36,25.51,13.41,732.37
1774.pnml,119.30,25.52,13.42,714.62
1775.pnml,119.47,25.54,13.42,736.56
1776.pnml,119.52,25.55,13.43,726.11
1777.pnml,119.71,25.56,13.44,752.45
1778.pnml,119.65,25.58,13.45,760.39
1779.pnml,119.69,25.59,13.45,753.06
177.pnml,29.79,2.54,1.35,76.14
1780.pnml,119.75,25.60,13.46,738.87
1781.pnml,119.94,25.62,13.47,737.66
1782.pnml,119.87,25.63,13.48,745.15
1783.pnml,119.92,25.64,13.48,754.76
1784.pnml,119.98,25.66,13.49,758.29
1785.pnml,120.03,25.67,13.50,754.78
1786.pnml,120.05,25.68,13.51,755.93
1787.pnml,120.06,25.70,13.51,730.03
1788.pnml,120.20,25.71,13.52,735.01
1789.pnml,120.27,25.72,13.53,777.75
178.pnml,29.83,2.56,1.36,74.64
1790.pnml,120.32,25.74,13.53,774.91
1791.pnml,119.37,25.75,13.54,752.66
1792.pnml,120.43,25.76,13.55,751.43
1793.pnml,120.27,25.78,13.56,733.00
1794.pnml,120.55,25.79,13.56,713.01
1795.pnml,120.60,25.80,13.57,746.11
1796.pnml,120.65,25.82,13.58,752.40
1797.pnml,120.71,25.83,13.59,755.74
1798.pnml,120.62,25.84,13.59,742.12
1799.pnml,120.75,25.86,13.60,753.67
179.pnml,29.88,2.57,1.36,72.93
17.pnml,20.73,0.27,0.14,11.17
1800.pnml,120.89,25.87,13.61,750.25
1801.pnml,120.94,25.88,13.62,732.92
1802.pnml,120.99,25.90,13.62,769.43
1803.pnml,121.05,25.91,13.63,761.40
1804.pnml,121.10,25.92,13.64,763.08
1805.pnml,121.17,25.94,13.64,769.82
1806.pnml,121.23,25.95,13.65,715.40
1807.pnml,121.28,25.96,13.66,717.31
1808.pnml,121.33,25.98,13.67,770.16
1809.pnml,121.39,25.99,13.67,761.62
180.pnml,29.94,2.58,1.37,74.80
1810.pnml,121.45,26.00,13.68,755.93
1811.pnml,121.50,26.02,13.69,765.29
1812.pnml,121.46,26.03,13.70,747.66
1813.pnml,120.63,26.04,13.70,752.96
1814.pnml,121.68,26.06,13.71,749.04
1815.pnml,121.54,26.07,13.72,779.33
1816.pnml,121.69,26.08,13.73,736.80
1817.pnml,121.60,26.10,13.73,753.80
1818.pnml,121.77,26.11,13.74,752.00
1819.pnml,120.96,26.12,13.75,765.81
181.pnml,29.99,2.60,1.38,76.05
1820.pnml,121.82,26.14,13.75,804.20
1821.pnml,122.08,26.54,13.76,760.90
1822.pnml,122.12,26.56,13.77,779.35
1823.pnml,121.19,26.57,13.78,766.67
1824.pnml,121.25,26.58,13.78,771.45
1825.pnml,122.30,26.60,13.79,745.73
1826.pnml,122.18,26.61,13.80,769.83
1827.pnml,122.40,26.62,13.81,742.71
1828.pnml,121.47,26.64,13.81,770.15
1829.pnml,122.30,26.65,13.82,763.45
182.pnml,30.09,2.61,1.39,77.10
1830.pnml,122.45,26.66,13.83,772.68
1831.pnml,121.77,26.68,13.84,761.44
1832.pnml,122.68,26.69,13.84,734.43
1833.pnml,121.74,26.70,13.85,778.75
1834.pnml,121.81,26.72,13.86,760.48
1835.pnml,122.86,26.73,13.86,789.11
1836.pnml,122.91,26.74,13.87,770.34
1837.pnml,121.97,26.76,13.88,753.16
1838.pnml,121.95,26.77,13.89,774.64
1839.pnml,123.09,26.78,13.89,785.58
183.pnml,30.19,2.63,1.40,77.37
1840.pnml,122.14,26.80,13.90,779.27
1841.pnml,123.21,26.81,13.91,782.43
1842.pnml,122.26,26.82,13.92,776.87
1843.pnml,123.13,26.84,13.92,765.42
1844.pnml,123.38,26.85,13.93,741.80
1845.pnml,123.42,26.86,13.94,781.90
1846.pnml,123.48,26.88,13.95,753.49
1847.pnml,123.54,26.89,13.95,782.48
1848.pnml,123.54,26.90,13.96,812.26
1849.pnml,123.46,26.92,13.97,765.54
184.pnml,30.36,2.64,1.40,76.60
1850.pnml,123.71,26.93,13.98,758.78
1851.pnml,123.76,26.94,13.98,761.93
1852.pnml,123.82,26.96,13.99,754.36
1853.pnml,123.89,26.97,14.00,767.67
1854.pnml,123.93,26.98,14.00,787.55
1855.pnml,123.88,27.00,14.01,737.79
1856.pnml,124.05,27.01,14.02,765.46
1857.pnml,124.11,27.02,14.03,776.77
1858.pnml,124.15,27.04,14.03,797.80
1859.pnml,124.18,27.05,14.04,796.91
185.pnml,30.29,2.65,1.41,75.12
1860.pnml,124.27,27.06,14.05,807.57
1861.pnml,124.30,27.08,14.06,778.01
1862.pnml,124.20,27.09,14.06,739.90
1863.pnml,124.28,27.10,14.07,771.21
1864.pnml,124.50,27.12,14.08,807.19
1865.pnml,124.56,27.13,14.09,788.31
1866.pnml,124.44,27.14,14.09,790.92
1867.pnml,123.66,27.16,14.10,731.69
1868.pnml,124.69,27.17,14.11,756.02
1869.pnml,124.72,27.18,14.11,746.54
186.pnml,30.29,2.67,1.42,80.76
1870.pnml,124.84,27.20,14.12,785.11
1871.pnml,123.90,27.21,14.13,788.56
1872.pnml,124.95,27.22,14.14,798.46
1873.pnml,124.84,27.23,14.14,769.83
1874.pnml,125.06,27.25,14.15,766.09
1875.pnml,124.93,27.26,14.16,808.38
1876.pnml,124.99,27.27,14.17,764.32
1877.pnml,125.24,27.29,14.17,776.33
1878.pnml,125.29,27.30,14.18,809.24
1879.pnml,125.34,27.31,14.19,786.86
187.pnml,30.38,2.68,1.43,76.62
1880.pnml,125.40,27.33,14.20,781.67
1881.pnml,125.46,27.34,14.20,775.59
1882.pnml,125.39,27.35,14.21,782.04
1883.pnml,125.57,27.37,14.22,787.95
1884.pnml,125.62,27.38,14.22,797.41
1885.pnml,125.70,27.39,14.23,792.32
1886.pnml,125.69,27.41,14.24,762.55
1887.pnml,125.80,27.42,14.25,807.76
1888.pnml,125.86,27.43,14.25,768.64
1889.pnml,125.89,27.45,14.26,774.79
188.pnml,30.36,2.69,1.43,77.01
1890.pnml,125.97,27.46,14.27,787.30
1891.pnml,125.97,27.47,14.28,782.94
1892.pnml,126.09,27.49,14.28,766.66
1893.pnml,126.14,27.50,14.29,774.48
1894.pnml,126.32,27.53,14.30,775.33
1895.pnml,126.25,27.54,14.31,794.27
1896.pnml,126.18,27.55,14.31,798.21
1897.pnml,126.23,27.57,14.32,739.78
1898.pnml,126.21,27.58,14.33,767.77
1899.pnml,126.37,27.59,14.33,788.08
189.pnml,30.47,2.71,1.44,77.38
18.pnml,20.86,0.29,0.15,11.80
1900.pnml,126.53,27.61,14.34,806.64
1901.pnml,126.59,27.62,14.35,794.12
1902.pnml,126.65,27.63,14.36,802.60
1903.pnml,126.70,27.65,14.36,795.98
1904.pnml,126.77,27.66,14.37,756.25
1905.pnml,126.82,27.67,14.38,799.78
1906.pnml,126.88,27.69,14.39,803.91
1907.pnml,126.84,27.70,14.39,802.58
1908.pnml,126.99,27.71,14.40,824.87
1909.pnml,126.05,27.73,14.41,790.14
190.pnml,30.51,2.72,1.45,81.63
1910.pnml,127.10,27.74,14.42,752.60
1911.pnml,127.16,27.75,14.42,784.25
1912.pnml,127.21,27.77,14.43,794.60
1913.pnml,126.27,27.78,14.44,792.12
1914.pnml,126.32,27.79,14.44,808.12
1915.pnml,126.51,27.81,14.45,785.74
1916.pnml,126.44,27.82,14.46,771.78
1917.pnml,126.41,27.83,14.47,814.29
1918.pnml,126.55,27.85,14.47,815.39
1919.pnml,126.58,27.86,14.48,786.75
191.pnml,30.57,2.73,1.46,80.29
1920.pnml,126.55,27.87,14.49,832.26
1921.pnml,126.72,27.89,14.50,803.73
1922.pnml,126.78,27.90,14.50,776.30
1923.pnml,126.83,27.91,14.51,811.28
1924.pnml,127.01,27.93,14.52,807.26
1925.pnml,127.18,28.00,14.56,791.48
1926.pnml,128.26,28.01,14.57,812.39
1927.pnml,127.32,28.02,14.58,772.94
1928.pnml,127.36,28.04,14.59,796.19
1929.pnml,128.36,28.05,14.59,781.59
192.pnml,30.43,2.75,1.46,78.06
1930.pnml,128.54,28.06,14.60,820.34
1931.pnml,128.52,28.07,14.61,810.04
1932.pnml,128.57,28.09,14.62,818.01
1933.pnml,128.49,28.10,14.62,798.13
1934.pnml,128.68,28.11,14.63,781.97
1935.pnml,128.85,28.13,14.64,834.37
1936.pnml,128.78,28.14,14.64,811.48
1937.pnml,127.83,28.15,14.65,784.80
1938.pnml,127.88,28.17,14.66,845.20
1939.pnml,128.94,28.18,14.67,819.30
193.pnml,30.78,2.76,1.47,79.69
1940.pnml,128.99,28.19,14.67,799.25
1941.pnml,129.03,28.21,14.68,852.25
1942.pnml,129.09,28.22,14.69,796.19
1943.pnml,129.14,28.23,14.70,797.73
1944.pnml,129.19,28.25,14.70,803.98
1945.pnml,129.18,28.26,14.71,797.55
1946.pnml,129.29,28.27,14.72,780.63
1947.pnml,129.35,28.29,14.73,816.97
1948.pnml,129.39,28.30,14.73,833.60
1949.pnml,129.46,28.31,14.74,812.33
194.pnml,30.82,2.80,1.48,81.11
1950.pnml,129.50,28.33,14.75,800.41
1951.pnml,129.55,28.34,14.76,794.18
1952.pnml,129.61,28.35,14.76,799.00
1953.pnml,129.65,28.37,14.77,800.27
1954.pnml,129.66,28.38,14.78,816.12
1955.pnml,129.76,28.39,14.78,826.83
1956.pnml,129.73,28.41,14.79,834.15
1957.pnml,129.87,28.42,14.80,811.07
1958.pnml,129.91,28.43,14.81,815.21
1959.pnml,129.96,28.45,14.81,821.08
195.pnml,30.87,2.81,1.48,79.53
1960.pnml,129.84,28.46,14.82,829.39
1961.pnml,130.07,28.47,14.83,827.32
1962.pnml,130.04,28.49,14.84,817.08
1963.pnml,130.36,28.50,14.84,805.82
1964.pnml,130.35,28.51,14.85,842.60
1965.pnml,130.27,28.53,14.86,824.47
1966.pnml,130.17,28.54,14.87,791.99
1967.pnml,130.38,28.55,14.87,828.78
1968.pnml,130.43,28.57,14.88,825.13
1969.pnml,130.48,28.58,14.89,823.72
196.pnml,30.91,2.82,1.49,81.37
1970.pnml,130.51,28.59,14.89,820.72
1971.pnml,130.44,28.61,14.90,844.90
1972.pnml,130.62,28.62,14.91,834.18
1973.pnml,130.58,28.63,14.92,804.74
1974.pnml,130.75,28.65,14.92,808.44
1975.pnml,130.80,28.66,14.93,792.51
1976.pnml,130.72,28.67,14.94,832.59
1977.pnml,130.92,28.69,14.95,819.20
1978.pnml,130.97,28.70,14.95,835.70
1979.pnml,131.04,28.71,14.96,809.22
197.pnml,30.81,2.84,1.50,81.66
1980.pnml,131.21,28.73,14.97,783.78
1981.pnml,131.15,28.74,14.98,811.68
1982.pnml,131.20,28.75,14.98,828.33
1983.pnml,131.26,28.77,14.99,812.67
1984.pnml,131.10,28.78,15.00,835.88
1985.pnml,139.38,28.79,15.00,822.96
1986.pnml,139.43,28.81,15.01,784.82
1987.pnml,139.48,28.82,15.02,793.32
1988.pnml,139.54,28.83,15.03,805.20
1989.pnml,139.60,28.85,15.03,820.83
198.pnml,31.01,2.85,1.51,83.09
1990.pnml,139.62,28.86,15.04,843.12
1991.pnml,139.72,28.87,15.05,787.89
1992.pnml,139.77,28.89,15.06,820.50
1993.pnml,139.82,28.90,15.06,827.89
1994.pnml,139.88,28.91,15.07,832.47
1995.pnml,139.90,28.94,15.09,844.80
1996.pnml,139.88,28.95,15.09,857.42
1997.pnml,140.06,28.96,15.10,803.89
1998.pnml,140.12,28.98,15.11,810.08
1999.pnml,140.18,28.99,15.12,825.03
199.pnml,31.05,2.86,1.51,82.99
19.pnml,20.86,0.30,0.16,11.51
1.pnml,19.86,0.06,0.02,1.92
2000.pnml,139.22,29.00,15.12,833.01
2001.pnml,140.28,29.02,15.13,824.58
2002.pnml,139.34,29.03,15.14,849.01
2003.pnml,140.24,29.04,15.15,799.80
2004.pnml,140.46,29.06,15.15,815.56
2005.pnml,140.51,29.07,15.16,838.02
2006.pnml,140.56,29.08,15.17,843.14
2007.pnml,139.62,29.10,15.18,852.14
2008.pnml,139.81,29.11,15.18,795.38
2009.pnml,138.74,29.12,15.19,790.03
200.pnml,31.10,2.88,1.52,79.71
2010.pnml,139.71,29.14,15.20,844.70
2011.pnml,139.85,29.15,15.20,829.06
2012.pnml,139.91,29.16,15.21,841.13
2013.pnml,139.96,29.18,15.22,822.18
2014.pnml,140.02,29.19,15.23,818.89
2015.pnml,140.08,29.20,15.23,818.48
2016.pnml,140.13,29.22,15.24,839.37
2017.pnml,140.09,29.23,15.25,823.72
2018.pnml,140.24,29.24,15.26,852.39
2019.pnml,140.30,29.26,15.26,845.04
201.pnml,31.14,2.89,1.53,78.50
2020.pnml,140.49,29.27,15.27,819.04
2021.pnml,140.41,29.28,15.28,827.87
2022.pnml,140.40,29.30,15.29,839.72
2023.pnml,140.53,29.31,15.29,863.67
2024.pnml,140.59,29.32,15.30,857.44
2025.pnml,140.64,29.34,15.31,836.57
2026.pnml,140.59,29.35,15.31,904.47
2027.pnml,140.75,29.36,15.32,871.99
2028.pnml,140.80,29.37,15.33,817.76
2029.pnml,140.99,29.39,15.34,886.27
202.pnml,31.22,2.91,1.54,89.28
2030.pnml,140.92,29.40,15.34,845.20
2031.pnml,140.98,29.41,15.35,826.94
2032.pnml,140.95,29.43,15.36,813.81
2033.pnml,141.09,29.44,15.37,839.63
2034.pnml,141.15,29.45,15.37,875.34
2035.pnml,141.20,29.47,15.38,837.50
2036.pnml,141.27,29.48,15.39,814.74
2037.pnml,141.30,29.49,15.40,798.29
2038.pnml,141.38,29.51,15.40,836.67
2039.pnml,141.32,29.52,15.41,835.77
203.pnml,31.26,2.92,1.55,82.66
2040.pnml,142.48,29.53,15.42,855.49
2041.pnml,141.54,29.55,15.42,835.81
2042.pnml,141.59,29.56,15.43,837.80
2043.pnml,142.78,29.57,15.44,833.17
2044.pnml,141.70,29.59,15.45,831.53
2045.pnml,142.57,29.60,15.45,871.82
2046.pnml,142.71,29.61,15.46,892.06
2047.pnml,141.75,29.63,15.47,849.03
2048.pnml,141.94,29.64,15.48,864.64
2049.pnml,141.94,29.65,15.48,844.86
204.pnml,30.89,3.03,1.56,84.61
2050.pnml,142.04,29.67,15.49,870.00
2051.pnml,142.10,29.68,15.50,867.21
2052.pnml,142.16,29.69,15.51,847.65
2053.pnml,142.21,29.71,15.51,826.50
2054.pnml,142.27,29.72,15.52,867.84
2055.pnml,142.33,29.73,15.53,871.61
2056.pnml,142.38,29.75,15.53,905.65
2057.pnml,142.39,29.76,15.54,888.11
2058.pnml,142.51,29.77,15.55,858.16
2059.pnml,142.55,29.79,15.56,851.98
205.pnml,31.47,3.04,1.56,83.60
2060.pnml,142.37,29.80,15.56,827.32
2061.pnml,142.67,29.81,15.57,841.93
2062.pnml,142.85,29.83,15.58,876.88
2063.pnml,142.60,29.84,15.59,865.26
2064.pnml,142.83,29.85,15.59,844.21
2065.pnml,142.90,29.87,15.60,861.00
2066.pnml,142.91,29.88,15.61,855.91
2067.pnml,143.00,29.89,15.62,892.14
2068.pnml,143.01,29.91,15.62,848.32
2069.pnml,143.12,29.92,15.63,866.65
206.pnml,31.50,3.06,1.57,91.53
2070.pnml,143.11,29.93,15.64,845.55
2071.pnml,143.23,29.95,15.64,877.89
2072.pnml,143.30,29.96,15.65,875.69
2073.pnml,143.30,29.97,15.66,837.29
2074.pnml,143.52,29.99,15.67,852.01
2075.pnml,143.46,30.00,15.67,820.08
2076.pnml,143.52,30.01,15.68,889.21
2077.pnml,143.59,30.03,15.69,883.86
2078.pnml,143.41,30.04,15.70,877.07
2079.pnml,143.68,30.05,15.70,848.77
207.pnml,31.31,3.07,1.58,90.12
2080.pnml,143.74,30.07,15.71,865.31
2081.pnml,143.81,30.08,15.72,878.47
2082.pnml,144.85,30.09,15.73,869.55
2083.pnml,143.92,30.11,15.73,840.49
2084.pnml,143.97,30.12,15.74,899.33
2085.pnml,144.02,30.13,15.75,849.20
2086.pnml,144.08,30.15,15.76,830.16
2087.pnml,144.09,30.16,15.76,873.52
